evidence_id,resource_key,evidence_type,evidence_path,evidence_sha256,evidence_created_at,evidence_created_by,evidence_used_for,evidence_summary,is_committed_to_repo,external_artifact_url
raw-gist-candidate-61,bangdream_001_live_event_192_sr,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:61,True,
raw-gist-candidate-62,bangdream_001_live_event_201_ssr,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:62,True,
raw-gist-candidate-63,bangdream_001_live_event_210,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:63,True,
raw-gist-candidate-64,bangdream_001_live_event_213,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:64,True,
raw-gist-candidate-65,bangdream_001_live_event_217_ur,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:65,True,
raw-gist-candidate-66,bangdream_001_live_event_220_sr,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:66,True,
raw-gist-candidate-67,bangdream_001_live_event_228_ur,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:67,True,
raw-gist-candidate-68,bangdream_001_live_event_233_r,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:68,True,
raw-gist-candidate-70,bangdream_001_live_event_241_ur,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:70,True,
raw-gist-candidate-69,bangdream_001_live_event_24_sr,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:69,True,
raw-gist-candidate-71,bangdream_001_live_event_254_ssr,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:71,True,
raw-gist-candidate-73,bangdream_001_live_event_261_sr,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:73,True,
raw-gist-candidate-72,bangdream_001_live_event_26_r,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:72,True,
raw-gist-candidate-74,bangdream_001_live_event_270_ur,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:74,True,
raw-gist-candidate-75,bangdream_001_live_event_271_sr,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:75,True,
raw-gist-candidate-76,bangdream_001_live_event_276_ur,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:76,True,
raw-gist-candidate-77,bangdream_001_live_event_281_ssr,raw_source,raw/gist/4bebb4fa9266af907ad1cbc7af12b3b6132b885d/candidate-resource-intelligence.csv.gz,44aad07310aae462153d0e56aa4ef61010204c64a95857ad587919db46649f1b,2026-06-14T12:19:50Z,build_bangdream_resource_audit.py,source_row_identity,candidate-resource-intelligence.csv:77,True,
