resource_key,resource_key_strategy,model_key,local_code,upstream_code,variant,costume_key,family,character_name_zh,character_name_ja,band,row_kind,is_current_pool,is_covered_candidate,is_union_reference,gist_selection_proxy_bucket,gist_selection_proxy_score,gist_content_safety_hint,bestdori_available_servers,bestdori_preferred_server,tagger_visual_evidence_status,tagger_visual_evidence_count,tagger_visual_evidence_primary_url,tagger_visual_evidence_primary_sha256,download_status,conversion_status,validate_status,render_status,render_complete_person_decision,render_complete_person_reason,render_nonblank_ratio,render_bounds_width,render_bounds_height,render_bounds_inside_ratio,render_image_sha256_primary,render_image_sha256_desktop,render_image_sha256_mobile,tagger_model_id,tagger_model_revision,rating_signal_source,rating_score_general,rating_score_sensitive,rating_score_questionable,rating_score_explicit,rating_predicted_label,rating_confidence,rating_margin,llm_review_status,llm_review_reason,needs_llm_review,llm_review_label,needs_human_review,human_review_label,final_content_rating,content_policy_decision,eligible_for_default_pool,eligible_for_sensitive_easter_egg_pool,exclusion_reason,evidence_refs
bangdream_001_event_216_story_01,local_code_variant,001_event_216_story_01,001,001,event_216_story_01,001_event_216_story_01,event_story,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,C,60,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_event_216_story_01_rip/texture_00.png,2bfb306a6338b9dd60236b23557cd61dc1459ea4db1b8b95b0db6ee87c1bfb76,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.7452369928359985,0.3218168616294861,0.0010254215449094772,8.964830340119079e-05,general,0.7452369928359985,0.42342013120651245,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-34""]"
bangdream_001_event_312_story_02,local_code_variant,001_event_312_story_02,001,001,event_312_story_02,001_event_312_story_02,event_story,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,C,56,manual_review_required,"[""jp"", ""cn"", ""en""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/001_general_rip/texture_00.png,0fa82ba20cd12cacc015bad7f21ee392b0a03df49782808404b0d444d7f71ce1,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.16588373482227325,0.8916085362434387,0.00028933293651789427,9.514815610600635e-05,sensitive,0.8916085362434387,0.7257248014211655,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-35""]"
bangdream_001_event_44_story_01,local_code_variant,001_event_44_story_01,001,001,event_44_story_01,001_event_44_story_01,event_story,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,C,60,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_event_44_story_01_rip/texture_00.png,1cb1998c42649c9593215c76817d29f92e4f36fc5fcb427ec0db8ada5ed3a8e9,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.02376193180680275,0.9806921482086182,0.0003333664790261537,6.696913624182343e-05,sensitive,0.9806921482086182,0.9569302164018154,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-36""]"
bangdream_001_event_65_story_01,local_code_variant,001_event_65_story_01,001,001,event_65_story_01,001_event_65_story_01,event_story,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,C,60,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_event_65_story_01_rip/texture_00.png,7a561e1ab4f17a7088b0a173a50725c898d5c76e46441d265b2c9ee46582ded6,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.024326909333467484,0.9738423824310303,0.0008674451964907348,6.262426177272573e-05,sensitive,0.9738423824310303,0.9495154730975628,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-37""]"
bangdream_001_event_80_story_01,local_code_variant,001_event_80_story_01,001,001,event_80_story_01,001_event_80_story_01,event_story,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,C,60,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_event_80_story_01_rip/texture_00.png,719e92401dc3304b0dc50919ac6a951b91b5ed679277386f220066a0e41e11d1,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.06185441091656685,0.9333875775337219,0.003217005869373679,0.0005648507503792644,sensitive,0.9333875775337219,0.8715331666171551,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-38""]"
bangdream_001_garupa_t,local_code_variant,001_garupa_t,001,001,garupa_t,001_garupa_t,other,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,D,44,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_garupa_t_rip/texture_00.png,deb6fabba983b1806faef99e0efe1df1b41e3c7b32c3d5f0f11b3084fdae7da0,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.0075348541140556335,0.9923614263534546,0.0021061210427433252,0.00042042945278808475,sensitive,0.9923614263534546,0.984826572239399,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-39""]"
bangdream_001_girlparty2019,local_code_variant,001_girlparty2019,001,001,girlparty2019,001_girlparty2019,other,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,D,44,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_girlparty2019_rip/texture_00.png,b3dab73fbaf9f1d49ee559f90cb8b3bcc61c959c43ed9f81ae7fd405ace1c15f,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.019488709047436714,0.9818972945213318,0.0006583027425222099,0.00011300484038656577,sensitive,0.9818972945213318,0.9624085854738951,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-40""]"
bangdream_001_gym_clothes,local_code_variant,001_gym_clothes,001,001,gym_clothes,001_gym_clothes,other,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,D,44,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_gym_clothes_rip/texture_00.png,e945131f29211483d0cabba5ad5d82b64a419e460102b2ad41fdd58a688eb7f1,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.014015978202223778,0.9870573878288269,0.0010637640953063965,0.00013806187780573964,sensitive,0.9870573878288269,0.9730414096266031,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-41""]"
bangdream_001_kirameki_festival,local_code_variant,001_kirameki_festival,001,001,kirameki_festival,001_kirameki_festival,kirameki_festival,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,A,100,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_kirameki_festival_rip/texture_00.png,2bbfb4d901d8fdd67a41499cdf5b79c0f42c507ad0403108cec4079cc1c74dd3,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.00888553261756897,0.9900396466255188,0.0004948911955580115,6.580845365533605e-05,sensitive,0.9900396466255188,0.9811541140079498,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-42""]"
bangdream_001_live_default,local_code_variant,001_live_default,001,001,live_default,001_live_default,live_default,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,A,90,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_live_default_rip/texture_00.png,56cc6e7cd2c0029f2d1732c242034b8b64fa4eedaea5e9406a03531e5122af1a,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.11349250376224518,0.8934824466705322,0.0033554998226463795,0.0002775931206997484,sensitive,0.8934824466705322,0.779989942908287,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-43""]"
bangdream_001_live_event_01_sr,local_code_variant,001_live_event_01_sr,001,001,live_event_01_sr,001_live_event_01_sr,live_event,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,B,70,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_live_event_01_sr_rip/texture_00.png,858254c51e8ae6149f957ffb1206e12ee52151b4598a2978df5a7af13cef6015,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.06953546404838562,0.9356550574302673,0.0007975802873261273,8.398754289373755e-05,sensitive,0.9356550574302673,0.8661195933818817,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-44""]"
bangdream_001_live_event_04_r,local_code_variant,001_live_event_04_r,001,001,live_event_04_r,001_live_event_04_r,live_event,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,C,67,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_live_event_04_r_rip/texture_00.png,c287e754d1605b43f1f38776399498bcdd42c8ea6574dc8fa8d938c28f1c93f9,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.009232074953615665,0.9869883060455322,0.0007533133612014353,0.00014618309796787798,sensitive,0.9869883060455322,0.9777562310919166,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-45""]"
bangdream_001_live_event_05_ssr,local_code_variant,001_live_event_05_ssr,001,001,live_event_05_ssr,001_live_event_05_ssr,live_event,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_live_event_05_ssr_rip/texture_00.png,bc6313385a9a9760b9fdf5d186fbbceece470fd44a03235a5927364d1629418a,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.4402390420436859,0.6078654527664185,0.000993715482763946,0.00015668879495933652,sensitive,0.6078654527664185,0.16762641072273254,completed,low_confidence_direct_rating threshold=0.20,False,sensitive,True,,unknown,pending,False,False,LLM review inconclusive: label=sensitive confidence=0.64,"[""raw-gist-candidate-46"", ""llm-review-bangdream_001_live_event_05_ssr""]"
bangdream_001_live_event_102_ssr,local_code_variant,001_live_event_102_ssr,001,001,live_event_102_ssr,001_live_event_102_ssr,live_event,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_live_event_102_ssr_rip/texture_00.png,bb574019f53a0dc6130df26d717ee4ee99c0217835f4e60c4cf64d7b1a7a6fdc,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.9841775894165039,0.01751682721078396,0.001374269719235599,0.00020896854402963072,general,0.9841775894165039,0.96666076220572,not_required,tagger_confident,False,,False,,general,allow_default,True,False,,"[""raw-gist-candidate-47""]"
bangdream_001_live_event_113_ssr,local_code_variant,001_live_event_113_ssr,001,001,live_event_113_ssr,001_live_event_113_ssr,live_event,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_live_event_113_ssr_rip/texture_00.png,5a563da6ea9b28adb6b07855a146ca39fb2ce75f3a1d54e5ba3c3b26569a5a59,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.015674253925681114,0.9820451140403748,0.0010302042355760932,0.00011465741408756003,sensitive,0.9820451140403748,0.9663708601146936,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-48""]"
bangdream_001_live_event_119_ssr,local_code_variant,001_live_event_119_ssr,001,001,live_event_119_ssr,001_live_event_119_ssr,live_event,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,B,80,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_live_event_119_ssr_rip/texture_00.png,322edd29cea62d65c60cd317caa2dc1045adab23bc9c4b2ccd4f79c3ed062d49,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.004224314354360104,0.9922215342521667,0.002035807818174362,0.00018427694158162922,sensitive,0.9922215342521667,0.9879972198978066,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-49""]"
bangdream_001_live_event_124_sr,local_code_variant,001_live_event_124_sr,001,001,live_event_124_sr,001_live_event_124_sr,live_event,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,B,76,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_live_event_124_sr_rip/texture_00.png,62dc9aed23695a61aba5b6fa92b2126eb74293cf66cf128ec9a87bb672ae396a,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.002582116052508354,0.9936542510986328,0.001169169438071549,0.000123564139357768,sensitive,0.9936542510986328,0.9910721350461245,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-50""]"
bangdream_001_live_event_128_ssr,local_code_variant,001_live_event_128_ssr,001,001,live_event_128_ssr,001_live_event_128_ssr,live_event,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,B,80,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,2,https://bestdori.com/assets/jp/live2d/chara/001_live_event_128_ssr_rip/texture_00.png,b6b4b58c1c9a1e2bedd3f297319b5cd43b9ece4bea49bb45982b728262e29bfa,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.0047353170812129974,0.9925104379653931,0.001937802997417748,0.0002377010096097365,sensitive,0.9925104379653931,0.9877751208841801,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-51""]"
bangdream_001_live_event_130_r,local_code_variant,001_live_event_130_r,001,001,live_event_130_r,001_live_event_130_r,live_event,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,C,66,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_live_event_130_r_rip/texture_00.png,e58bbd62fc75ab7d87e680c5e6bbe0af1b149e63000e6534a01609105b1b52ea,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.631697416305542,0.4552164673805237,0.0021720745135098696,0.00021655726595781744,general,0.631697416305542,0.1764809489250183,completed,low_confidence_direct_rating threshold=0.27,False,unknown,True,,unknown,pending,False,False,LLM review inconclusive: label=unknown confidence=0.55,"[""raw-gist-candidate-52"", ""llm-review-bangdream_001_live_event_130_r""]"
bangdream_001_live_event_140_sr,local_code_variant,001_live_event_140_sr,001,001,live_event_140_sr,001_live_event_140_sr,live_event,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,B,76,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_live_event_140_sr_rip/texture_00.png,269f5f1dcabeeb81ab0b156f4e3fd5100ee52101e16f6d279e5f6578511bc3e0,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.0022900737822055817,0.9947551488876343,0.0015097729628905654,0.000206102296942845,sensitive,0.9947551488876343,0.9924650751054287,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-53""]"
bangdream_001_live_event_147_ssr,local_code_variant,001_live_event_147_ssr,001,001,live_event_147_ssr,001_live_event_147_ssr,live_event,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_live_event_147_ssr_rip/texture_00.png,a37de2e51e9a92e0d7fc7230aa7bb2a0add33e87455182ce63afe8fccc70bea3,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.016929835081100464,0.9817172288894653,0.0011771057033911347,0.00011854343756567687,sensitive,0.9817172288894653,0.9647873938083649,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-54""]"
bangdream_001_live_event_15_r,local_code_variant,001_live_event_15_r,001,001,live_event_15_r,001_live_event_15_r,live_event,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,C,67,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_live_event_15_r_rip/texture_00.png,7eaf5de0bc5e1ca2a722bb37d789b1c4e91ede3f90dccb8187bc66ea46fde913,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.0009303417755290866,0.998175859451294,0.0004751825472339988,0.0001330821542069316,sensitive,0.998175859451294,0.9972455176757649,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-55""]"
bangdream_001_live_event_160_ssr,local_code_variant,001_live_event_160_ssr,001,001,live_event_160_ssr,001_live_event_160_ssr,live_event,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,B,80,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_live_event_160_ssr_rip/texture_00.png,f586ad6b9f00d4663e72b23b2b1172de9ea2bba1c75a5ec00183f4bfa7412f98,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.003176908241584897,0.9914736747741699,0.0022973893210291862,0.00011448087025200948,sensitive,0.9914736747741699,0.988296766532585,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-56""]"
bangdream_001_live_event_168_ssr,local_code_variant,001_live_event_168_ssr,001,001,live_event_168_ssr,001_live_event_168_ssr,live_event,户山香澄,戸山 香澄,Poppin'Party,covered_candidate,False,True,True,B,73,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",jp,ready,1,https://bestdori.com/assets/jp/live2d/chara/001_live_event_168_ssr_rip/texture_00.png,0b33d9a2ade6e81832529ecd65dcd42cdd0d68e2a1d414a9247e31b908e6a4e4,pending,pending,pending,pending,not_run,,,0,0,,,,,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,direct_rating_label,0.0015582095365971327,0.9950788021087646,0.0016439345199614763,0.0001470065617468208,sensitive,0.9950788021087646,0.9934348675888032,not_required,tagger_confident,False,,False,,sensitive,allow_sensitive_easter_egg,False,True,,"[""raw-gist-candidate-57""]"
